app_missed_delta,app_reporting_nodes,app_rx_delta,app_tx_delta,attacker_node16_radio_tx,binary_run_label,blackhole_attack_enabled_events,blackhole_drop_events,dao_rx_count,dao_tx_count,dio_rx_count,dio_rx_low_rank_nonroot_count,dio_rx_nonroot_count,dio_rx_nonroot_rank_max,dio_rx_nonroot_rank_mean,dio_rx_nonroot_rank_min,dio_rx_nonroot_rank_range,dio_rx_rank_max,dio_rx_rank_mean,dio_rx_rank_min,dio_rx_rank_range,dio_suppression_attack_enabled_events,dio_suppression_events,dio_tx_count,dio_tx_rank_mean,dis_flood_attack_enabled_events,dis_flood_sent_events,dis_rx_count,dis_tx_count,family,grayhole_attack_enabled_events,grayhole_drop_events,increase_rank_advertised_rank_events,increase_rank_attack_enabled_events,mode,no_parent_events,nodes,own_neighbor_count_max,own_neighbor_count_mean,own_rank_max,own_rank_mean,own_rank_min,own_rank_range,own_state_sample_count,parent_found_events,parent_switch_count,parent_switch_to_nonroot_count,parent_switch_to_root_count,post_activation,radio_bytes,radio_interfered_count,radio_tx_count,root_node1_radio_tx,run_id,seed,significant_rank_update_count,sinkhole_advertised_rank_events,sinkhole_attack_enabled_events,state_low_rank_nonroot_pairs,state_low_rank_nonroot_senders,state_nonroot_rank_max,state_nonroot_rank_mean,state_nonroot_rank_min,state_nonroot_rank_range,state_receivers_exposed_low_rank_nonroot,stream_id,stream_sequence,sybil_attack_enabled_events,sybil_sent_dio_events,sybil_spoofed_dio_events,topology_edge_count,topology_max_depth,topology_max_parent_fanout,topology_mean_depth,topology_root_direct_children,topology_unique_parents,unique_dio_receivers,unique_dio_senders,unique_low_rank_nonroot_senders,unique_parent_targets,unique_radio_senders,window_end_s,window_label,window_start_s,wormhole_attack_enabled_events,wormhole_endpoint_radio_events,worst_parent_attack_enabled_events,worst_parent_selection_events
0,11,110,110,335,0,0,0,0,0,12,0,12,659,506.5,384,275,659,506.5,384,275,0,0,12,506.5,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,655,476.625,128,527,16,0,0,0,0,1,37966,2211,1040,169,SH_CONTROL_N16_SEED345678,345678,0,0,0,0,0,663,507.2481,256,407,0,sinkhole:control:345678,159,0,0,0,15,4,4,2.8667,1,7,8,12,0,0,16,360,0,300,0,0,0,0
0,3,30,30,340,0,0,0,0,0,12,0,12,665,505.9167,384,281,665,505.9167,384,281,0,0,12,505.9167,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,659,475.8125,128,531,16,0,0,0,0,1,38020,2171,1048,172,SH_CONTROL_N16_SEED345678,345678,0,0,0,0,0,665,506.7674,256,409,0,sinkhole:control:345678,160,0,0,0,15,4,4,2.8667,1,7,7,12,0,0,16,420,0,360,0,0,0,0
0,14,140,140,340,0,0,0,0,0,76,0,75,657,494.16,256,401,657,489.3421,128,529,0,0,18,485.8889,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,665,475.75,128,537,16,0,0,0,0,1,38334,2170,1045,171,SH_CONTROL_N16_SEED345678,345678,0,0,0,0,0,665,504.3798,256,409,0,sinkhole:control:345678,161,0,0,0,15,4,4,2.8667,1,7,16,14,0,0,16,480,0,420,0,0,0,0
0,5,50,50,333,0,0,0,0,0,60,0,60,652,494.5167,384,268,652,494.5167,384,268,0,0,16,505.9375,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,656,474.0625,128,528,16,0,0,0,0,1,37821,2141,1031,169,SH_CONTROL_N16_SEED345678,345678,0,0,0,0,0,657,501.8837,256,401,0,sinkhole:control:345678,162,0,0,0,15,4,4,2.8667,1,7,15,13,0,0,16,540,0,480,0,0,0,0
0,0,0,0,162,0,0,0,15,30,299,0,295,65535,14014.5559,297,65238,65535,13828.7826,128,65407,0,0,93,43162.7097,0,0,30,10,sinkhole,0,0,0,0,control,15,16,5,2.7333,970,696.9333,338,632,15,15,15,14,1,0,24301,1226,537,81,SH_CONTROL_N16_SEED456789,456789,0,0,0,0,0,65535,2388.0734,297,65238,0,sinkhole:control:456789,163,0,0,0,0,0,0,0.0,0,0,16,16,0,7,16,60,0,0,0,0,0,0
0,0,0,0,340,0,0,0,0,0,295,0,295,882,647.9492,256,626,882,647.9492,256,626,0,0,43,624.6279,0,0,0,0,sinkhole,0,0,0,0,control,0,16,12,6.875,912,603.8125,128,784,16,0,0,0,0,0,40683,2392,1080,172,SH_CONTROL_N16_SEED456789,456789,0,0,0,0,0,723,536.4031,256,467,0,sinkhole:control:456789,164,0,0,0,15,4,4,2.8667,1,7,16,15,0,0,16,120,0,60,0,0,0,0
0,14,140,140,353,0,0,0,0,0,133,0,132,705,510.2121,256,449,705,507.3383,128,577,0,0,25,500.56,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,723,501.375,128,595,16,0,0,0,0,0,40371,2467,1092,178,SH_CONTROL_N16_SEED456789,456789,0,0,0,0,0,722,519.6667,256,466,0,sinkhole:control:456789,165,0,0,0,15,4,4,2.8667,1,7,16,15,0,0,16,180,0,120,0,0,0,0
0,4,40,40,339,0,0,0,0,0,39,0,39,674,455.8462,256,418,674,455.8462,256,418,0,0,14,496.4286,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,674,485.75,128,546,16,0,0,0,0,0,38137,2348,1043,169,SH_CONTROL_N16_SEED456789,456789,0,0,0,0,0,690,515.876,256,434,0,sinkhole:control:456789,166,0,0,0,15,4,4,2.8667,1,7,14,11,0,0,16,240,0,180,0,0,0,0
0,10,100,100,331,0,0,0,0,0,102,0,101,660,517.8713,384,276,660,514.049,128,532,0,0,19,491.9474,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,656,480.125,128,528,16,0,0,0,0,1,37550,2259,1021,166,SH_CONTROL_N16_SEED456789,456789,0,0,0,0,0,690,508.5194,256,434,0,sinkhole:control:456789,167,0,0,0,15,4,4,2.8667,1,7,15,13,0,0,16,300,0,240,0,0,0,0
0,10,100,100,340,0,0,0,0,0,27,0,27,666,598.7407,384,282,666,598.7407,384,282,0,0,15,555.7333,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,665,477.0625,128,537,16,0,0,0,0,1,38185,2328,1047,169,SH_CONTROL_N16_SEED456789,456789,0,0,0,0,0,666,505.6279,256,410,0,sinkhole:control:456789,168,0,0,0,15,4,4,2.8667,1,7,14,12,0,0,16,360,0,300,0,0,0,0
0,4,40,40,336,0,0,0,0,0,14,0,13,658,515.7692,384,274,658,488.0714,128,530,0,0,14,488.0714,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,660,476.75,128,532,16,0,0,0,0,1,37730,2278,1038,173,SH_CONTROL_N16_SEED456789,456789,0,0,0,0,0,666,505.2171,256,410,0,sinkhole:control:456789,169,0,0,0,15,4,4,2.8667,1,7,11,13,0,0,16,420,0,360,0,0,0,0
0,14,140,140,339,0,0,0,0,0,68,0,68,658,504.4118,256,402,658,504.4118,256,402,0,0,20,508.2,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,658,476.125,128,530,16,0,0,0,0,1,38526,2336,1049,170,SH_CONTROL_N16_SEED456789,456789,0,0,0,0,0,666,502.6124,256,410,0,sinkhole:control:456789,170,0,0,0,15,4,4,2.8667,1,7,16,15,0,0,16,480,0,420,0,0,0,0
0,3,29,30,330,0,0,0,0,0,47,0,47,646,515.234,384,262,646,515.234,384,262,0,0,12,524.6667,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,646,473.625,128,518,16,0,0,0,0,1,36825,2255,1014,165,SH_CONTROL_N16_SEED456789,456789,0,0,0,0,0,660,500.4496,256,404,0,sinkhole:control:456789,171,0,0,0,15,4,4,2.8667,1,7,15,12,0,0,16,540,0,480,0,0,0,0
0,0,0,0,176,0,0,0,15,30,337,0,333,65535,12664.4505,271,65264,65535,12515.6499,128,65407,0,0,99,41231.9899,0,0,45,15,sinkhole,0,0,0,0,control,15,16,4,2.4,901,681.7333,338,563,15,15,15,14,1,0,26793,1311,591,84,SH_CONTROL_N16_SEED567890,567890,0,0,0,0,0,837,619.3465,271,566,0,sinkhole:control:567890,172,0,0,0,0,0,0,0.0,0,0,16,16,0,7,16,60,0,0,0,0,0,0
0,0,0,0,336,0,0,0,0,0,302,0,301,829,605.8173,256,573,829,604.2351,128,701,0,0,41,582.4634,0,0,0,0,sinkhole,0,0,0,0,control,0,16,12,8.0,837,578.75,128,709,16,0,0,0,0,0,39820,2186,1056,169,SH_CONTROL_N16_SEED567890,567890,0,0,0,0,0,711,543.9225,256,455,0,sinkhole:control:567890,173,0,0,0,15,4,4,2.8667,1,7,16,16,0,0,16,120,0,60,0,0,0,0
0,14,140,140,338,0,0,0,0,0,139,0,139,691,520.9209,256,435,691,520.9209,256,435,0,0,25,541.44,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,705,507.5625,128,577,16,0,0,0,0,0,38794,2142,1053,169,SH_CONTROL_N16_SEED567890,567890,0,0,0,0,0,669,516.031,256,413,0,sinkhole:control:567890,174,0,0,0,15,4,4,2.8667,1,7,16,15,0,0,16,180,0,120,0,0,0,0
0,4,40,40,344,0,0,0,0,0,30,0,29,656,446.4828,384,272,656,435.8667,128,528,0,0,16,481.25,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,666,484.875,128,538,16,0,0,0,0,0,38466,2164,1055,171,SH_CONTROL_N16_SEED567890,567890,0,0,0,0,0,669,515.1705,256,413,0,sinkhole:control:567890,175,0,0,0,15,4,4,2.8667,1,7,11,14,0,0,16,240,0,180,0,0,0,0
0,10,100,100,339,0,0,0,0,0,119,0,119,649,514.0336,256,393,649,514.0336,256,393,0,0,26,514.0385,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,652,480.3125,128,524,16,0,0,0,0,1,39484,2180,1069,170,SH_CONTROL_N16_SEED567890,567890,0,0,0,0,0,662,506.2248,256,406,0,sinkhole:control:567890,176,0,0,0,15,4,4,2.8667,1,7,16,15,0,0,16,300,0,240,0,0,0,0
0,13,130,130,339,0,0,0,0,0,17,0,17,642,589.0,384,258,642,589.0,384,258,0,0,10,552.1,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,645,475.8125,128,517,16,0,0,0,0,1,37680,2129,1040,171,SH_CONTROL_N16_SEED567890,567890,0,0,0,0,0,649,504.938,256,393,0,sinkhole:control:567890,177,0,0,0,15,4,4,2.8667,1,7,11,10,0,0,16,360,0,300,0,0,0,0
0,1,10,10,335,0,0,0,0,0,8,0,8,649,515.75,384,265,649,515.75,384,265,0,0,8,515.75,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,650,475.1875,128,522,16,0,0,0,0,1,36941,2067,1022,170,SH_CONTROL_N16_SEED567890,567890,0,0,0,0,0,649,504.7519,256,393,0,sinkhole:control:567890,178,0,0,0,15,4,4,2.8667,1,7,5,8,0,0,16,420,0,360,0,0,0,0
0,14,140,140,340,0,0,0,0,0,84,0,83,648,475.6145,256,392,648,471.4762,128,520,0,0,23,481.4783,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,656,473.875,128,528,16,0,0,0,0,1,39293,2165,1065,171,SH_CONTROL_N16_SEED567890,567890,0,0,0,0,0,649,502.9922,256,393,0,sinkhole:control:567890,179,0,0,0,15,4,4,2.8667,1,7,16,16,0,0,16,480,0,420,0,0,0,0
0,4,40,40,346,0,0,0,0,0,56,0,56,640,525.3214,384,256,640,525.3214,384,256,0,0,15,514.2667,0,0,0,0,sinkhole,0,0,0,0,control,0,16,13,8.125,647,474.25,128,519,16,0,0,0,0,1,38749,2149,1062,174,SH_CONTROL_N16_SEED567890,567890,0,0,0,0,0,649,500.9922,256,393,0,sinkhole:control:567890,180,0,0,0,15,4,4,2.8667,1,7,15,12,0,0,16,540,0,480,0,0,0,0
0,0,0,0,188,1,0,0,0,1,33,0,29,65535,36379.931,456,65079,65535,31985.7576,128,65407,0,0,8,32919.75,0,0,2,0,sybil,0,0,0,0,attack,1,16,1,1.0,338,338.0,338,0,1,1,1,0,1,0,27507,1290,623,90,SYBIL_ATTACK_N16_SEED123456,123456,0,0,0,0,0,500,471.0,456,44,0,sybil:attack:123456,181,0,0,0,0,0,0,0.0,0,0,1,5,0,1,16,60,0,0,0,0,0,0
0,0,0,0,337,1,0,0,0,0,8,0,7,449,414.7143,384,65,449,378.875,128,321,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,40249,2128,1069,171,SYBIL_ATTACK_N16_SEED123456,123456,0,0,0,0,0,449,413.0,384,65,0,sybil:attack:123456,182,0,0,0,0,0,0,0.0,0,0,1,5,0,0,16,120,0,60,0,0,0,0
0,14,140,140,337,1,0,0,0,0,4,0,4,406,394.25,384,22,406,394.25,384,22,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,38768,2088,1046,172,SYBIL_ATTACK_N16_SEED123456,123456,0,0,0,0,0,406,394.25,384,22,0,sybil:attack:123456,183,0,0,0,0,0,0,0.0,0,0,1,4,0,0,16,180,0,120,0,0,0,0
0,4,40,40,333,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,128,128.0,128,0,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,37392,2001,1029,168,SYBIL_ATTACK_N16_SEED123456,123456,0,0,0,0,0,406,394.25,384,22,0,sybil:attack:123456,184,0,0,0,0,0,0,0.0,0,0,1,1,0,0,16,240,0,180,0,0,0,0
0,10,98,100,362,1,0,0,0,0,4,0,4,386,384.75,384,2,386,384.75,384,2,0,0,29,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,41456,2095,1068,167,SYBIL_ATTACK_N16_SEED123456,123456,0,0,0,0,0,386,384.75,384,2,0,sybil:attack:123456,185,1,29,29,0,0,0,0.0,0,0,1,4,0,0,16,300,1,240,0,0,0,0
0,13,130,130,370,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,41278,2110,1077,174,SYBIL_ATTACK_N16_SEED123456,123456,0,0,0,0,0,386,384.75,384,2,0,sybil:attack:123456,186,0,30,30,0,0,0,0.0,0,0,0,0,0,0,16,360,1,300,0,0,0,0
0,1,10,10,365,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,40778,2082,1064,171,SYBIL_ATTACK_N16_SEED123456,123456,0,0,0,0,0,386,384.75,384,2,0,sybil:attack:123456,187,0,30,30,0,0,0,0.0,0,0,0,0,0,0,16,420,1,360,0,0,0,0
0,14,140,140,366,1,0,0,0,0,2,0,2,384,384.0,384,0,384,384.0,384,0,0,0,31,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,40995,2071,1063,169,SYBIL_ATTACK_N16_SEED123456,123456,0,0,0,0,0,385,384.25,384,1,0,sybil:attack:123456,188,0,30,31,0,0,0,0.0,0,0,1,2,0,0,16,480,1,420,0,0,0,0
0,3,30,30,366,1,0,0,0,0,2,0,1,384,384.0,384,0,384,256.0,128,256,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,40838,2084,1063,170,SYBIL_ATTACK_N16_SEED123456,123456,0,0,0,0,0,385,384.25,384,1,0,sybil:attack:123456,189,0,30,30,0,0,0,0.0,0,0,1,2,0,0,16,540,1,480,0,0,0,0
0,0,0,0,184,1,0,0,0,1,34,0,30,65535,35180.9333,442,65093,65535,31057.0588,128,65407,0,0,8,32917.0,0,0,1,0,sybil,0,0,0,0,attack,1,16,1,1.0,338,338.0,338,0,1,1,1,0,1,0,27199,1316,611,88,SYBIL_ATTACK_N16_SEED234567,234567,0,0,0,0,0,488,463.25,442,46,0,sybil:attack:234567,190,0,0,0,0,0,0,0.0,0,0,1,5,0,1,16,60,0,0,0,0,0,0
0,0,0,0,342,1,0,0,0,0,7,0,7,429,408.1429,384,45,429,408.1429,384,45,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,40168,2230,1073,170,SYBIL_ATTACK_N16_SEED234567,234567,0,0,0,0,0,424,405.75,384,40,0,sybil:attack:234567,191,0,0,0,0,0,0,0.0,0,0,1,4,0,0,16,120,0,60,0,0,0,0
0,14,140,140,343,1,0,0,0,0,4,0,3,409,394.0,384,25,409,327.5,128,281,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,39625,2230,1072,175,SYBIL_ATTACK_N16_SEED234567,234567,0,0,0,0,0,409,397.0,384,25,0,sybil:attack:234567,192,0,0,0,0,0,0,0.0,0,0,1,4,0,0,16,180,0,120,0,0,0,0
0,6,60,60,337,1,0,0,0,0,2,0,1,390,390.0,390,0,390,259.0,128,262,0,0,0,0.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,37414,2100,1031,171,SYBIL_ATTACK_N16_SEED234567,234567,0,0,0,0,0,409,398.5,389,20,0,sybil:attack:234567,193,0,0,0,0,0,0,0.0,0,0,1,2,0,0,16,240,0,180,0,0,0,0
0,8,80,80,364,1,0,0,0,0,3,0,3,388,385.3333,384,4,388,385.3333,384,4,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,41898,2218,1077,166,SYBIL_ATTACK_N16_SEED234567,234567,0,0,0,0,0,390,386.5,384,6,0,sybil:attack:234567,194,1,29,30,0,0,0,0.0,0,0,1,3,0,0,16,300,1,240,0,0,0,0
0,12,119,120,359,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,39896,2167,1040,165,SYBIL_ATTACK_N16_SEED234567,234567,0,0,0,0,0,390,386.5,384,6,0,sybil:attack:234567,195,0,30,30,0,0,0,0.0,0,0,0,0,0,0,16,360,1,300,0,0,0,0
0,2,20,20,366,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,128,128.0,128,0,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,40989,2200,1071,172,SYBIL_ATTACK_N16_SEED234567,234567,0,0,0,0,0,390,386.5,384,6,0,sybil:attack:234567,196,0,30,30,0,0,0,0.0,0,0,1,1,0,0,16,420,1,360,0,0,0,0
0,14,140,140,368,1,0,0,0,0,3,0,3,388,385.3333,384,4,388,385.3333,384,4,0,0,31,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,41089,2194,1065,169,SYBIL_ATTACK_N16_SEED234567,234567,0,0,0,0,0,388,385.0,384,4,0,sybil:attack:234567,197,0,30,31,0,0,0,0.0,0,0,1,3,0,0,16,480,1,420,0,0,0,0
0,6,60,60,372,1,0,0,0,0,1,0,1,384,384.0,384,0,384,384.0,384,0,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,41988,2243,1088,170,SYBIL_ATTACK_N16_SEED234567,234567,0,0,0,0,0,388,385.0,384,4,0,sybil:attack:234567,198,0,30,30,0,0,0,0.0,0,0,1,1,0,0,16,540,1,480,0,0,0,0
0,0,0,0,178,1,0,0,0,1,34,0,30,65535,35177.6,437,65098,65535,31054.1176,128,65407,0,0,8,32923.375,0,0,1,0,sybil,0,0,0,0,attack,1,16,1,1.0,338,338.0,338,0,1,1,1,0,1,0,26481,1300,596,87,SYBIL_ATTACK_N16_SEED345678,345678,0,0,0,0,0,479,454.75,437,42,0,sybil:attack:345678,199,0,0,0,0,0,0,0.0,0,0,1,5,0,1,16,60,0,0,0,0,0,0
0,0,0,0,342,1,0,0,0,0,8,0,7,472,419.2857,388,84,472,382.875,128,344,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,40361,2250,1074,172,SYBIL_ATTACK_N16_SEED345678,345678,0,0,0,0,0,429,402.0,388,41,0,sybil:attack:345678,200,0,0,0,0,0,0,0.0,0,0,1,5,0,0,16,120,0,60,0,0,0,0
0,14,139,140,336,1,0,0,0,0,3,0,3,409,393.3333,384,25,409,393.3333,384,25,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,39044,2212,1054,170,SYBIL_ATTACK_N16_SEED345678,345678,0,0,0,0,0,409,392.0,384,25,0,sybil:attack:345678,201,0,0,0,0,0,0,0.0,0,0,1,3,0,0,16,180,0,120,0,0,0,0
0,4,40,40,338,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,128,128.0,128,0,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,38894,2266,1050,174,SYBIL_ATTACK_N16_SEED345678,345678,0,0,0,0,0,409,392.0,384,25,0,sybil:attack:345678,202,0,0,0,0,0,0,0.0,0,0,1,1,0,0,16,240,0,180,0,0,0,0
0,10,100,100,380,1,0,0,0,0,4,0,4,388,385.0,384,4,388,385.0,384,4,0,0,29,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,43095,2328,1115,175,SYBIL_ATTACK_N16_SEED345678,345678,0,0,0,0,0,388,385.0,384,4,0,sybil:attack:345678,203,1,29,29,0,0,0,0.0,0,0,1,4,0,0,16,300,1,240,0,0,0,0
0,12,120,120,370,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,41474,2295,1082,170,SYBIL_ATTACK_N16_SEED345678,345678,0,0,0,0,0,388,385.0,384,4,0,sybil:attack:345678,204,0,30,30,0,0,0,0.0,0,0,0,0,0,0,16,360,1,300,0,0,0,0
0,2,20,20,362,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,40359,2193,1055,167,SYBIL_ATTACK_N16_SEED345678,345678,0,0,0,0,0,388,385.0,384,4,0,sybil:attack:345678,205,0,30,30,0,0,0,0.0,0,0,0,0,0,0,16,420,1,360,0,0,0,0
0,14,140,140,365,1,0,0,0,0,1,0,1,384,384.0,384,0,384,384.0,384,0,0,0,31,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,40557,2183,1057,168,SYBIL_ATTACK_N16_SEED345678,345678,0,0,0,0,0,388,385.0,384,4,0,sybil:attack:345678,206,0,30,31,0,0,0,0.0,0,0,1,1,0,0,16,480,1,420,0,0,0,0
0,5,48,50,369,1,0,0,0,0,3,0,2,384,384.0,384,0,384,298.6667,128,256,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,41591,2230,1080,170,SYBIL_ATTACK_N16_SEED345678,345678,0,0,0,0,0,384,384.0,384,0,0,sybil:attack:345678,207,0,30,30,0,0,0,0.0,0,0,1,3,0,0,16,540,1,480,0,0,0,0
0,0,0,0,162,1,0,0,0,1,32,0,28,65535,37663.6071,465,65070,65535,32971.6562,128,65407,0,0,7,37585.0,0,0,0,0,sybil,0,0,0,0,attack,1,16,1,1.0,338,338.0,338,0,1,1,1,0,1,0,24301,1226,537,81,SYBIL_ATTACK_N16_SEED456789,456789,0,0,0,0,0,482,474.25,465,17,0,sybil:attack:456789,208,0,0,0,0,0,0,0.0,0,0,1,5,0,1,16,60,0,0,0,0,0,0
0,0,0,0,340,1,0,0,0,0,4,0,4,420,404.25,385,35,420,404.25,385,35,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,40683,2392,1080,172,SYBIL_ATTACK_N16_SEED456789,456789,0,0,0,0,0,420,404.25,385,35,0,sybil:attack:456789,209,0,0,0,0,0,0,0.0,0,0,1,4,0,0,16,120,0,60,0,0,0,0
0,14,140,140,353,1,0,0,0,0,5,0,4,401,394.0,384,17,401,340.8,128,273,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,40371,2467,1092,178,SYBIL_ATTACK_N16_SEED456789,456789,0,0,0,0,0,401,394.0,384,17,0,sybil:attack:456789,210,0,0,0,0,0,0,0.0,0,0,1,5,0,0,16,180,0,120,0,0,0,0
0,4,40,40,339,1,0,0,0,0,2,0,2,384,384.0,384,0,384,384.0,384,0,0,0,1,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,0,38137,2348,1043,169,SYBIL_ATTACK_N16_SEED456789,456789,0,0,0,0,0,401,391.75,384,17,0,sybil:attack:456789,211,0,0,0,0,0,0,0.0,0,0,1,2,0,0,16,240,0,180,0,0,0,0
0,10,100,100,359,1,0,0,0,0,3,0,2,396,392.0,388,8,396,304.0,128,268,0,0,29,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,40787,2324,1048,166,SYBIL_ATTACK_N16_SEED456789,456789,0,0,0,0,0,396,388.0,384,12,0,sybil:attack:456789,212,1,29,29,0,0,0,0.0,0,0,1,3,0,0,16,300,1,240,0,0,0,0
0,10,99,100,369,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,256.7333,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,41547,2420,1081,170,SYBIL_ATTACK_N16_SEED456789,456789,0,0,0,0,0,396,388.0,384,12,0,sybil:attack:456789,213,0,30,30,0,0,0,0.0,0,0,0,0,0,0,16,360,1,300,0,0,0,0
0,4,40,40,358,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,39599,2267,1039,166,SYBIL_ATTACK_N16_SEED456789,456789,0,0,0,0,0,396,388.0,384,12,0,sybil:attack:456789,214,0,30,30,0,0,0,0.0,0,0,0,0,0,0,16,420,1,360,0,0,0,0
0,14,140,140,368,1,0,0,0,0,1,0,1,384,384.0,384,0,384,384.0,384,0,0,0,31,256.0,0,0,0,0,sybil,0,0,0,0,attack,0,16,5,5.0,256,256.0,256,0,1,0,0,0,0,1,41611,2414,1077,169,SYBIL_ATTACK_N16_SEED456789,456789,0,0,0,0,0,396,388.0,384,12,0,sybil:attack:456789,215,0,30,31,0,0,0,0.0,0,0,1,1,0,0,16,480,1,420,0,0,0,0
